RevenueID,ME_DATE_SEIZEDDEFENDANT_S_NAME,ME_DATE_RECEIVED,ME_DEFENDANT_S_NAME,ME_DOCKET_NO,ME_ASSETS_SEIZED,ME_CURRENCY_SEIZED,ME_DISTRIBUTION_BY_AGENCY,ME_PROSECUTOR,ME_DATE_OF_FINAL_ORDER,ME_sheet,ME_position_1,ID,STATE,RevenueID2,YEAR,UNIT_TYPE,PROP_TYPE,REV,PROCD_TYPE,CONV_TYPE,CASE_NO
23481,9/1/2016,10/13/2016 0:00,REDACTION,LINSCCR-16-709,,"$9,320.00 ",MDEA 50%; Lincoln County SO 25%; Rockland PD 25%,"Johnathan Nathans, AAG",4/26/2017,3,158,481,ME,23481,2017,PROPERTY,CURRENCY,9320,,,LINSCCR-16-709
23482,5/14/2013,8/19/2013 0:00,REDACTION,ANDSCCR-13-561,S & W .40 cal pistol,"$3,600.00 ",MDEA 100%,"Johanna Gauvreau, AAG",10/11/2016,3,159,482,ME,23482,2016,PROPERTY,CURRENCY,3600,,,ANDSCCR-13-561
23483,8/30/2016,10/20/2016 0:00,REDACTION,ANDSCCR-16-3623,,"$7,995.00 ",MDEA 50%; Lewiston PD 50%,"Johanna Gauvreau, AAG",9/1/2017,3,160,483,ME,23483,2017,PROPERTY,CURRENCY,7995,,,ANDSCCR-16-3623
23484,9/3/2014,10/20/2016 0:00,REDACTION,ANDSCCR-15-577,,$820.00 ,MDEA 100%,"Johanna Gauvreau, AAG",10/17/2018,3,161,484,ME,23484,2018,PROPERTY,CURRENCY,820,,,ANDSCCR-15-577
23485,10/4/2016,10/20/2016 0:00,REDACTION,YORSCCR-16-855,,$548.00 ,MDEA 100%,"Karen Dostaler, AAG",returned to atty,3,162,485,ME,23485,,OTHER,,,,,YORSCCR-16-855
23486,10/19/2016,10/24/2016 0:00,REDACTION,KENNSCCR-16-,,"$1,138.00 ",Augusta PD 100%,"Katie Sibley, AAG",,3,163,486,ME,23486,,OTHER,,,,,KENNSCCR-16-
23487,8/25/2016,10/26/2016 0:00,REDACTION,YORSCCR-16-,H & R Revolver,,MDEA 100%,"Karen Dostaler, AAG",1/25/2017,3,164,487,ME,23487,2017,OTHER,,,,,YORSCCR-16-
23488,4/15/2016,10/26/2016 0:00,REDACTION,OXFSCCR-16-20097,2007 Toyota Corolla,,Oxford County SO 100%,"David Fisher, AAG",9/22/2017,3,165,488,ME,23488,2017,OTHER,,,,,OXFSCCR-16-20097
23489,4/14/2015,11/3/2016 0:00,REDACTION,CARSCCR-15-092,,$503.00 ,MSP 100%,"Kurt Kafferlin, ADA",,3,166,489,ME,23489,,OTHER,,,,,CARSCCR-15-092
23490,9/2/2015,11/7/2016 0:00,REDACTION,PENSCCR-3396/3394,JC Higgins & JHP .45,"$12,141.00 ",MDEA 50%; Bangor PD 50%; firearms - MDEA,"Janice Stuver, AAG",,3,167,490,ME,23490,,OTHER,,,,,PENSCCR-3396/3394
23491,11/10/2011,11/7/2016 0:00,REDACTION,PENSCCR-11-4175,,"$11,462.00 ",MDEA 50%; Bangor PD 50%,"Janice Stuver, AAG",,3,168,491,ME,23491,,OTHER,,,,,PENSCCR-11-4175
23492,11/4/2016,11/9/2016 0:00,REDACTION,YORSCCR-16-,"2008 Cadillac SRX, 380 semi auto pistol","$2,501.00 ",MV (MDEA); firearm (MDEA); Money -MSP 50%; York SO 50%,"Karen Dostaler, AAG",,3,169,492,ME,23492,,OTHER,,,,,YORSCCR-16-
23493,11/3/2016,11/10/2016 0:00,REDACTION,KENNSCCR-16-2770,,"$1,700.00 ",Oakland PD 100%,"Katie Sibley, AAG",9/12/2017,3,170,493,ME,23493,2017,PROPERTY,CURRENCY,1700,,,KENNSCCR-16-2770
23494,10/19/2016,10/19/2016 0:00,REDACTION,KENNSCCR-16-,,"$1,278.00 ",,"Katie Sibley, AAG",,3,171,494,ME,23494,,OTHER,,,,,KENNSCCR-16-
23495,7/30/2016,11/21/2016 0:00,REDACTION,FRANSCCR-15-682,,"$1,940.00 ",Franklin  County SO 100%,"David Fisher, AAG",12/16/2016,3,172,495,ME,23495,2016,PROPERTY,CURRENCY,1940,,,FRANSCCR-15-682
23496,7/30/2015,11/22/2016 0:00,REDACTION,FRANSCCR-15-684,,"$4,500.00 ",Franklin County SO 100%,"David Fisher, AAG",6/15/2017,3,173,496,ME,23496,2017,PROPERTY,CURRENCY,4500,,,FRANSCCR-15-684
23497,6/15/2016,12/2/2016 0:00,REDACTION,HANSCCR-16-771,,"$1,500.00 ","MDEA $300.00; Hancock County SO $1,200.00","Janice Stuver, AAG",,3,174,497,ME,23497,,OTHER,,,,,HANSCCR-16-771
23498,12/1/2016,12/2/2016 0:00,REDACTION,KENNSCCR-16-,,"$2,436.00 ",Augusta PD 100%,"Katie Sibley, AAG",,3,175,498,ME,23498,,OTHER,,,,,KENNSCCR-16-
23499,10/12/2016,12/2/2016 0:00,REDACTION,ANDSCCR-16-3386,2 firearms,,MDEA 100%,"Johanna Gauvreau, AAG",11/28/2017,3,176,499,ME,23499,2017,OTHER,,,,,ANDSCCR-16-3386
23500,11/15/2016,12/2/2016 0:00,REDACTION,KNOXSCCR-16-1255,4 firearms w/magazines,,Lincoln County SO; MDEA; Knox County SO,"John Risler, AAG",2/22/2019,3,177,500,ME,23500,2019,OTHER,,,,,KNOXSCCR-16-1255
23501,11/15/2016,12/2/2016 0:00,REDACTION,KNOXSCCR-16-1256,,$973.00 ,MDEA 100%,"John Risler, AAG",5/7/2018,3,178,501,ME,23501,2018,PROPERTY,CURRENCY,973,,,KNOXSCCR-16-1256
23502,6/28/2016,12/2/2016 0:00,REDACTION,YORKSCCR-16-517,,"$1,020.00 ",MSP 100%,"Karen Dostaler, AAG",12/9/2016,3,179,502,ME,23502,2016,PROPERTY,CURRENCY,1020,,,YORKSCCR-16-517
23503,11/2/2016,12/5/2016 0:00,REDACTION,ANDROSCCR-16-3515,,"$7,725.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",4/25/2018,3,180,503,ME,23503,2018,PROPERTY,CURRENCY,7725,,,ANDROSCCR-16-3515
23504,10/10/2016,12/7/2016 0:00,REDACTION,ANDROSCCR-16-3291,,"$10,250.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",2/9/2018,3,181,504,ME,23504,2018,PROPERTY,CURRENCY,10250,,,ANDROSCCR-16-3291
23505,11/23/2015,11/17/2016 0:00,REDACTION,YORKSCCR-15-574,,$787.00 ,Saco PD 100%,"Karen Dostaler, AAG",12/15/2016,3,182,505,ME,23505,2016,PROPERTY,CURRENCY,787,,,YORKSCCR-15-574
23506,8/9/2013,10/11/2013 0:00,REDACTION,ANDSCCR-13-955,,"$4,210.00 ",MDEA 100%,"Johanna Gauvreau, AAG",12/8/2016,3,183,506,ME,23506,2016,PROPERTY,CURRENCY,4210,,,ANDSCCR-13-955
23507,1/10/2016,12/15/2016 0:00,REDACTION,CUMBERSCCR-16-7575,2 firearms,,MDEA 100%,"Johnathan Nathans, AAG",,3,184,507,ME,23507,,OTHER,,,,,CUMBERSCCR-16-7575
23508,7/22/2016,12/19/2016 0:00,REDACTION,YORSCCR-16-615,,"$10,170.00 ",Sanford PD 100%,"Karen Dostaler, AAG",2/6/2017,3,185,508,ME,23508,2017,PROPERTY,CURRENCY,10170,,,YORSCCR-16-615
23509,1/22/2016,12/21/2016 0:00,REDACTION,YORSCCR-16-139,,"$57,955.00 ",Sanford PD 100%,"Karen Dostaler, AAG",,3,186,509,ME,23509,,OTHER,,,,,YORSCCR-16-139
23510,12/2/2016,12/28/2016 0:00,REDACTION,ANDROSCCR-16-,,"$1,059.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",Case Dismissed,3,187,510,ME,23510,,OTHER,,,,,ANDROSCCR-16-
23511,12/2/2016,12/28/2016 0:00,REDACTION,ANDROSCCR-16-,,$590.00 ,MDEA 100%,"Johanna Gauvreau, AAG",Case Dismissed,3,188,511,ME,23511,,OTHER,,,,,ANDROSCCR-16-
23512,11/30/2016,9/18/2017 0:00,REDACTION,"PENSCCR-17-091,92, 93",,"$6,486.00 ","MDEA $2,785.00; Bangor PD $3,701.00","Janice Stuver, AAG",,3,189,512,ME,23512,,OTHER,,,,,"PENSCCR-17-091,92, 93"
23513,11/10/2017,12/8/2017 0:00,REDACTION,PENSCCR-16-890,,"$9,362.00 ",MDEA 50%; Penobscot County SO 50%,"Janice Stuver, AAG",,3,190,513,ME,23513,,OTHER,,,,,PENSCCR-16-890
23514,12/23/2016,1/5/2017 0:00,REDACTION,ANDROSCCR-16-4190,,$640.00 ,Lewiston PD 100%,"Johanna Gauvreau, AAG",8/29/2017,4,1,514,ME,23514,2017,PROPERTY,CURRENCY,640,,,ANDROSCCR-16-4190
23515,12/22/2016,1/10/2017 0:00,REDACTION,ANDROSCCR-16-4165,,"$2,231.00 ",MDEA 100%,"Johanna Gauvreau, AAG",,4,2,515,ME,23515,,OTHER,,,,,ANDROSCCR-16-4165
23516,12/22/2016,1/13/2017 0:00,REDACTION,KENNSCCR-16-3148,1999 Mercedes,"$2,000 ",$1500 Oakland PD; $500 Waterville PD - vehicle Oakland PD,"Katie Sibley, AAG",4/3/2017,4,3,516,ME,23516,2017,PROPERTY,CURRENCY,2000,,,KENNSCCR-16-3148
23517,5/5/2016,1/17/2017 0:00,REDACTION,CUMSCCR-16-2622,,"$2,507.00 ",MDEA 60%; So. Portland PD 40%,"Lea-Anne Sutton, AAG",,4,4,517,ME,23517,,OTHER,,,,,CUMSCCR-16-2622
23518,2/28/2016,1/18/2017 0:00,REDACTION,ANDSCCR-17-,,"$1,541.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",,4,5,518,ME,23518,,OTHER,,,,,ANDSCCR-17-
23519,11/29/2016,1/19/2017 0:00,REDACTION,ANDSCCR-16-3966,,"$3,428.00 ",Lewiston PD 80%; MSP 20%,"Johanna Gauvreau, AAG",10/12/2017,4,6,519,ME,23519,2017,PROPERTY,CURRENCY,3428,,,ANDSCCR-16-3966
23520,7/14/2016,1/19/2017 0:00,REDACTION,FRANSCCR-16-712,20 firearms/Honda Accord,,Farmington PD 100%,"David Fisher, AAG",5/18/2018,4,7,520,ME,23520,2018,OTHER,,,,,FRANSCCR-16-712
23521,9/22/2016,1/14/2020 1:23,REDACTION,ANDSCCR-17-979,,"$3,010.13 ",Lewiston PD 100%,"Darcy Mitchell, AAG",6/13/2019,4,8,521,ME,23521,2019,PROPERTY,CURRENCY,3010,,,ANDSCCR-17-979
23522,12/20/2016,1/25/2017 0:00,REDACTION,KENNSCCR-16-3121,2  handguns,,MDEA 100%,"Katie Sibley, AAG",8/2/2018,4,9,522,ME,23522,2018,OTHER,,,,,KENNSCCR-16-3121
23523,,1/25/2017 0:00,REDACTION,KENNSCCR-16-3129,,"$2,465.00 ",Augusta PD 50%; MDEA 50%,"Katie Sibley, AAG",8/2/2018,4,10,523,ME,23523,2018,PROPERTY,CURRENCY,2465,,,KENNSCCR-16-3129
23524,,1/25/2017 0:00,REDACTION,KENNSCCR-16-3125,,,,"Katie Sibley, AAG",8/2/2018,4,11,524,ME,23524,2018,OTHER,,,,,KENNSCCR-16-3125
23525,,1/25/2017 0:00,REDACTION,KENNSCCR-16-3123,,,,"Katie Sibley, AAG",8/2/2018,4,12,525,ME,23525,2018,OTHER,,,,,KENNSCCR-16-3123
23526,,1/25/2017 0:00,REDACTION,KENNSCCR-16-3124,,,,"Katie Sibley, AAG",8/2/2018,4,13,526,ME,23526,2018,OTHER,,,,,KENNSCCR-16-3124
23527,,1/25/2017 0:00,REDACTION,KENNSCCR-16-3134,2 firearms/MDEA,"$1,266.00 ",Augusta PD 50%; Kennebec SO 50%,"Katie Sibley, AAG",8/2/2018,4,14,527,ME,23527,2018,PROPERTY,CURRENCY,1266,,,KENNSCCR-16-3134
23528,,1/25/2017 0:00,REDACTION,KENNSCCR-16-3127,Same as above,,,"Katie Sibley, AAG",8/2/2018,4,15,528,ME,23528,2018,OTHER,,,,,KENNSCCR-16-3127
23529,,1/25/2017 0:00,REDACTION,KENNSCCR-16-3202,,$960.00 ,MDEA 100%,"Katie Sibley, AAG",8/2/2018,4,16,529,ME,23529,2018,PROPERTY,CURRENCY,960,,,KENNSCCR-16-3202
23530,1/12/2017,1/30/2017 0:00,REDACTION,ANDSCCR-17-105,,$917.00 ,Lewiston PD 100%,"Johanna Gauvreau, AAG",2/21/2018,4,17,530,ME,23530,2018,PROPERTY,CURRENCY,917,,,ANDSCCR-17-105
23531,1/12/2017,1/30/2017 0:00,REDACTION,ANDSCCR-17-107,,"$1,349.00 ",MDEA 50%; Lewiston PD 50%,"Johanna Gauvreau, AAG",3/19/2018,4,18,531,ME,23531,2018,PROPERTY,CURRENCY,1349,,,ANDSCCR-17-107
23532,6/4/2015,2/1/2017 0:00,REDACTION,PENCV-16-197,,"$51,900.00 ",MDEA; Hancock County SO,"Janice  Stuver, AAG",,4,19,532,ME,23532,,OTHER,,,,,PENCV-16-197
23533,6/4/2015,2/1/2017 0:00,REDACTION,PENCV-16-199,,"$24,000 ",MDEA; Hancock County SO,"Janice  Stuver, AAG",,4,20,533,ME,23533,,OTHER,,,,,PENCV-16-199
23534,9/11/2016,2/6/2017 0:00,REDACTION,ANDSCCR-17-363,,"$4,991.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",3/23/2017,4,21,534,ME,23534,2017,PROPERTY,CURRENCY,4991,,,ANDSCCR-17-363
23535,9/6/2016,2/7/2017 0:00,REDACTION,YORKSCCR-16-763,380 pistol,$551.00 ,Sanford PD 100%,"Karen Dostaler, AAG",8/31/2017,4,22,535,ME,23535,2017,PROPERTY,CURRENCY,551,,,YORKSCCR-16-763
23536,6/29/2017,2/7/2017 0:00,REDACTION,YORKSCCR-16-533,,"$3,730.00 ",Biddeford PD 100%,"Karen Dostaler, AAG",2/28/2017,4,23,536,ME,23536,2017,PROPERTY,CURRENCY,3730,,,YORKSCCR-16-533
23537,2/7/2017,2/7/2017 0:00,REDACTION,KENNSCCR-17-228,,"$7,802.00 ",Augusta PD 100%,"Katie Sibley, AAG",10/11/2017,4,24,537,ME,23537,2017,PROPERTY,CURRENCY,7802,,,KENNSCCR-17-228
23538,9/10/2016,2/8/2017 0:00,REDACTION,FRANSCCR-16-879,Taurus 9mm firearm,,Jay PD 100%,"David Fisher, AAG",,4,25,538,ME,23538,,OTHER,,,,,FRANSCCR-16-879
23539,1/27/2017,2/14/2017 0:00,REDACTION,ANDSCCR-17-975,,"$1,670.00 ",MDEA 100%,"Johanna Gauvreau, AAG",12/1/2017,4,26,539,ME,23539,2017,PROPERTY,CURRENCY,1670,,,ANDSCCR-17-975
23540,2/4/2017,2/17/2017 0:00,REDACTION,KENNSCCR-17-15,,"$4,787.00 ",Hallowell PD 100%,"Katie Sibley, AAG",6/30/2017,4,27,540,ME,23540,2017,PROPERTY,CURRENCY,4787,,,KENNSCCR-17-15
23541,3/13/2015,2/21/2017 0:00,REDACTION,KENNSCCR-15-1384,,"$5,908.00 ",MSP 100%,"Maeghan Maloney, DA",,4,28,541,ME,23541,,OTHER,,,,,KENNSCCR-15-1384
23542,12/31/2015,3/6/2017 0:00,REDACTION,CUMSCCR-16-518,,"$3,765.00 ",MDEA 75%; Portland PD 25%,"Lea-Anne Sutton, AAG",,4,29,542,ME,23542,,OTHER,,,,,CUMSCCR-16-518
23543,7/18/2016,3/6/2017 0:00,REDACTION,CUMSCCR-16-5740,,"$1,385.00 ",MSP 100%,"Lea-Anne Sutton, AAG",,4,30,543,ME,23543,,OTHER,,,,,CUMSCCR-16-5740
23544,1/15/2015,3/9/2017 0:00,REDACTION,HANSCCR-15-061,2 firearms & security sys/Hancock,"$1,526.00 ",MDEA 20%; Hancock County SO 80%,"Janice  Stuver, AAG",,4,31,544,ME,23544,,OTHER,,,,,HANSCCR-15-061
23545,10/8/2015,3/9/2017 0:00,REDACTION,HANSCCR-15-1403,,"$13,958.00 ","MDEA ; Hancock County SO, Ellsworth PD","Janice  Stuver, AAG",,4,32,545,ME,23545,,OTHER,,,,,HANSCCR-15-1403
23546,3/7/2017,3/15/2017 0:00,REDACTION,KENNSCCR-16-2805,,$688.00 ,MDEA 100%,"Katie Sibley, AAG",3/22/2018,4,33,546,ME,23546,2018,PROPERTY,CURRENCY,688,,,KENNSCCR-16-2805
23547,3/7/2017,3/15/2017 0:00,REDACTION,KENNSCCR-17-,,$525.00 ,MDEA 100%,"Katie Sibley, AAG",,4,34,547,ME,23547,,OTHER,,,,,KENNSCCR-17-
23548,3/7/2017,3/16/2017 0:00,REDACTION,KENNSCCR-17-451,,"$1,938.00 ",MDEA 100%,"Katie Sibley, AAG",8/8/17 $80 returned,4,35,548,ME,23548,2017,PROPERTY,CURRENCY,1938,,,KENNSCCR-17-451
23549,2/1/2017,3/15/2017 0:00,REDACTION,,2 firearms,,MDEA 100%,"Johnathan Nathans, AAG",,4,36,549,ME,23549,,OTHER,,,,,
23550,1/17/2017,3/16/2017 0:00,REDACTION,ANDSCCR-17-141,,$912.20 ,Auburn PD 100%,"Johanna Gauvreau, AAG",12/12/2018,4,37,550,ME,23550,2018,PROPERTY,CURRENCY,912,,,ANDSCCR-17-141
23551,4/4/2014,3/22/2017 0:00,REDACTION,KENNSCCR-14-340,,$461.00 ,MSP 100%,"Maeghan Maloney, DA",,4,38,551,ME,23551,,OTHER,,,,,KENNSCCR-14-340
23552,12/9/2016,3/23/2017 0:00,REDACTION,KENNSCCR-16-56,,$950.00 ,Augusta PD 100%,"Maeghan Maloney, DA",,4,39,552,ME,23552,,OTHER,,,,,KENNSCCR-16-56
23553,7/21/2016,3/23/2017 0:00,REDACTION,CUMSCCR-16-4344,,"$19,245.00 ","Gorham, Westbrook, Scarborough, So. Portland, Portland, & MDEA","Lea-Anne Sutton, AAG",,4,40,553,ME,23553,,OTHER,,,,,CUMSCCR-16-4344
23554,3/9/2017,3/28/2017 0:00,REDACTION,YORKSCCR-17-194 & 192,49 firearms,,MDEA 100%,"Raphaelle Silver, AAG",11/28/2017,4,41,554,ME,23554,2017,OTHER,,,,,YORKSCCR-17-194 & 192
23555,3/1/2017,3/28/2017 0:00,REDACTION,OXFSCCR-17-,9mm Hi-point,"$4,218.00 ",MDEA 20%; Oxford SO 20%; Rumford PD 20%; Mexico PD 20%; MSP 20%,"David Fisher, AAG",,4,42,555,ME,23555,,OTHER,,,,,OXFSCCR-17-
23556,3/1/2017,3/28/2017 0:00,REDACTION,OXFSCCR-17-,9mm handgun,"$1,885.00 ",Oxford SO 50%; Rumford PD 50%; MDEA (gun),"David Fisher, AAG",3/18/2019,4,43,556,ME,23556,2019,PROPERTY,CURRENCY,1885,,,OXFSCCR-17-
23557,3/7/2017,3/28/2017 0:00,REDACTION,OXFSCCR-17-,,"$2,556.00 ",MDEA 33%; Oxford PD 34%; Norway PD 33%,"David Fisher, AAG",,4,44,557,ME,23557,,OTHER,,,,,OXFSCCR-17-
23558,3/1/2017,3/28/2017 0:00,REDACTION,OXFSCCR-17-,9mm Taurus handgun,,MDEA 100%,"David Fisher, AAG",,4,45,558,ME,23558,,OTHER,,,,,OXFSCCR-17-
23559,3/15/2017,3/28/2017 0:00,REDACTION,KNOSCCR-17-,9mm S & W handgun,,MDEA 100%,"John Risler, AAG",Fed took handgun,4,46,559,ME,23559,,OTHER,,,,,KNOSCCR-17-
23560,3/15/2017,3/28/2017 0:00,REDACTION,KNOSCCR-17-,,"$1,415.00 ",Knox SO 50%; Rockland PD 50%,"John Risler, AAG",,4,47,560,ME,23560,,OTHER,,,,,KNOSCCR-17-
23561,9/9/2016,3/28/2017 0:00,REDACTION,KENNSCCR-16-3136,,$330.00 ,MDEA 100%,"Katie Sibley, AAG",4/27/2017,4,48,561,ME,23561,2017,PROPERTY,CURRENCY,330,,,KENNSCCR-16-3136
23562,6/13/2016,4/3/2017 0:00,REDACTION,YORSCCR-16-479,,"$1,034.00 ",York County SO 50%; Kennebunk PD 50%,"Raphaelle Silver, AAG",,4,49,562,ME,23562,,OTHER,,,,,YORSCCR-16-479
23563,3/20/2017,4/5/2017 0:00,REDACTION,SAGSCCR-17-225,Diamondback .380 handgun,"$1,011.00 ",Bath PD 50%; MDEA 50%; MDEA 100% firearm,"Johnathan Nathans, AAG",7/13/2017,4,50,563,ME,23563,2017,PROPERTY,CURRENCY,1011,,,SAGSCCR-17-225
23564,7/26/2016,4/12/2017 0:00,REDACTION,YORSCCR-16-629,,"$1,600.00 ",Biddeford PD 100%,"Raphaelle Silver, AAG",4/22/2017,4,51,564,ME,23564,2017,PROPERTY,CURRENCY,1600,,,YORSCCR-16-629
23565,11/23/2016,4/12/2016 0:00,REDACTION,KENNSCCR-16-2947,,$780.00 ,Augusta PD 100%,"Katie Sibley, AAG",4-May-17,4,52,565,ME,23565,2017,PROPERTY,CURRENCY,780,,,KENNSCCR-16-2947
23566,3/23/2017,4/20/2017 0:00,REDACTION,ANDSCCR-17-807,,$612.00 ,MDEA 100%,"Johanna Gauvreau, AAG",11/16/2017,4,53,566,ME,23566,2017,PROPERTY,CURRENCY,612,,,ANDSCCR-17-807
23567,4/22/2017,5/8/2017 0:00,REDACTION,WALDOSCCR-16-756,,"$1,098.00 ",MDEA 100%,"John Risler, AAG",6/21/2018,4,54,567,ME,23567,2018,PROPERTY,CURRENCY,1098,,,WALDOSCCR-16-756
23568,4/22/2017,5/8/2017 0:00,REDACTION,WALDOSCCR-16-756,,$600.00 ,Belfast PD 100%,"John Risler, AAG",4/30/2018,4,55,568,ME,23568,2018,PROPERTY,CURRENCY,600,,,WALDOSCCR-16-756
23569,,5/12/2017 0:00,REDACTION,SOMSCCV-16-45,,"$2,000.00 ",Somerset County SO 100%,"Francis Griffin, ADA",,4,56,569,ME,23569,,OTHER,,,,,SOMSCCV-16-45
23570,5/12/2017,5/25/2017 0:00,REDACTION,OXFSCCR-17-30195,,"$8,302.00 ",Oxford SO 50%; Rumford PD 50%,"David Fisher, AAG",10/25/2017,4,57,570,ME,23570,2017,PROPERTY,CURRENCY,8302,,,OXFSCCR-17-30195
23571,5/11/2017,5/25/2017 0:00,REDACTION,YORSCCR-17-,,"$1,158.00 ",MDEA 100%,"Raphaelle Silver, AAG",not indicted,4,58,571,ME,23571,,OTHER,,,,,YORSCCR-17-
23572,5/4/2017,5/25/2017 0:00,REDACTION,WALCRSC-17-,Grey Dodge Journey,,Belfast PD 100%,"John Risler, AAG",,4,59,572,ME,23572,,OTHER,,,,,WALCRSC-17-
23573,,,REDACTION,WALCRSC-17-,,"$2,543.00 ",MDEA 100%,"John Risler, AAG",,4,60,573,ME,23573,,OTHER,,,,,WALCRSC-17-
23574,5/11/2017,5/25/2017 0:00,REDACTION,WALCRSC-17-,,$540.00 ,MDEA 100%,"John Risler, AAG",4/25/2019,4,61,574,ME,23574,2019,PROPERTY,CURRENCY,540,,,WALCRSC-17-
23575,5/11/2017,5/25/2017 0:00,REDACTION,WALCRSC-17-368,.22 Ca. revolver,,MDEA 100%,"John Risler, AAG",4/25/2019,4,62,575,ME,23575,2019,OTHER,,,,,WALCRSC-17-368
23576,5/3/2017,5/25/2017 0:00,REDACTION,ANDSCCR-17-,2 firearms,,MDEA 100%,"Johanna Gauvreau, AAG",,4,63,576,ME,23576,,OTHER,,,,,ANDSCCR-17-
23577,,,REDACTION,ANDSCCR-17,,"$9,873.00 ","MDEA 34%, Auburn PD 33%, Lewiston PD 33%","Johanna Gauvreau, AAG",,4,64,577,ME,23577,,OTHER,,,,,ANDSCCR-17
23578,1/7/2016,5/26/2017 0:00,REDACTION,ANDSCCR-17-401,,$700.00 ,Auburn PD 100%,"Johanna Gauvreau, AAG",,4,65,578,ME,23578,,OTHER,,,,,ANDSCCR-17-401
23579,2/24/2015,6/2/2017 0:00,REDACTION,PENOBSCCR-15-804,2 F/A's; surveillance Sys,"$14,546.00 ",MDEA; Bangor PD,"Janice  Stuver, AAG",,4,66,579,ME,23579,,OTHER,,,,,PENOBSCCR-15-804
23580,9/7/2011,6/2/2017 0:00,REDACTION,PENSCCR-11-3589,2007 Honda Accord,,MDEA 100%,"Janice  Stuver, AAG",,4,67,580,ME,23580,,OTHER,,,,,PENSCCR-11-3589
23581,12/20/2016,6/6/2017 0:00,REDACTION,YORKSCCR-16-1108,,"$1,259.00 ",Saco PD 100%,"Raphaelle Silver, AAG",8/2/2017,4,68,581,ME,23581,2017,PROPERTY,CURRENCY,1259,,,YORKSCCR-16-1108
23582,4/12/2017,6/14/2017 0:00,REDACTION,OXFSCCR-17-20041,4 firearms,"$4,720.00 ",Maine State Police 100%,"David Fisher, AAG",3/28/2018,4,69,582,ME,23582,2018,PROPERTY,CURRENCY,4720,,,OXFSCCR-17-20041
23583,8/4/2016,6/14/2017 0:00,REDACTION,OXFSCCR-17-,,"$2,060.00 ",Maine State Police 100%,"David Fisher, AAG",,4,70,583,ME,23583,,OTHER,,,,,OXFSCCR-17-
23584,9/1/2016,6/14/2017 0:00,REDACTION,OXFSCCR-17-,2 firearms,,Rumford Police Dept. 100%,"David Fisher, AAG",,4,71,584,ME,23584,,OTHER,,,,,OXFSCCR-17-
23585,5/30/2017,6/14/2017 0:00,REDACTION,ANDSCCR-17,,"$2,933.00 ",MDEA 25%; Auburn PD 75%,"Johanna Gauvreau, AAG",,4,72,585,ME,23585,,OTHER,,,,,ANDSCCR-17
23586,6/8/2017,6/14/2017 0:00,REDACTION,ANDSCCR-17-1654,,"$3,331.00 ",MDEA 50%; Lewiston PD 50%,"Johanna Gauvreau, AAG",1/23/2018,4,73,586,ME,23586,2018,PROPERTY,CURRENCY,3331,,,ANDSCCR-17-1654
23587,6/8/2017,2/24/2068 0:00,REDACTION,ANDSCCR-17,,"$3,295.00 ","MDEA 30%, Auburn PD 33%; Probation  33%","Johanna Gauvreau, AAG",,4,74,587,ME,23587,,OTHER,,,,,ANDSCCR-17
23588,6/8/2017,6/16/2017 0:00,REDACTION,ANDSCCR-17-1658,,$989.00 ,Lewiston PD 100%,"Johanna Gauvreau, AAG",3/30/2018,4,75,588,ME,23588,2018,PROPERTY,CURRENCY,989,,,ANDSCCR-17-1658
23589,6/3/2016,6/2/2017 0:00,REDACTION,HANCRSC-16-690,,"$1,285.00 ",Hancock County SO 80%; MDEA 20%,"Janice  Stuver, AAG",,4,76,589,ME,23589,,OTHER,,,,,HANCRSC-16-690
23590,6/12/2017,6/23/2017 0:00,REDACTION,KENNSCCR-17-,,"$3,677.00 ",Augusta PD 40%; MDEA 60%,"Katie Sibley, AAG",,4,77,590,ME,23590,,OTHER,,,,,KENNSCCR-17-
23591,6/20/2017,6/27/2017 0:00,REDACTION,YORSCCR-17-,,"$5,422 ",MDEA 100%,"Raphaelle Silver, AAG",,4,78,591,ME,23591,,OTHER,,,,,YORSCCR-17-
23592,,,REDACTION,YORSCCR-17-,,"$29,850.00 ",Biddeford PD 20%; Saco PD 15%; Kennebunk PD 15%; YCSO 15%; OOB 15%; MSP 15%; Sanford PD 5%,"Raphaelle Silver, AAG",,4,79,592,ME,23592,,OTHER,,,,,YORSCCR-17-
23593,,,REDACTION,YORSCCR-17-,1 semi auto pistol,,MDEA 100%,"Raphaelle Silver, AAG",,4,80,593,ME,23593,,OTHER,,,,,YORSCCR-17-
23594,,,REDACTION,YORSCCR-17-,1 shotgun,,MDEA 100%,"Raphaelle Silver, AAG",,4,81,594,ME,23594,,OTHER,,,,,YORSCCR-17-
23595,6/20/2017,6/27/2017 0:00,REDACTION,YORSCCR-17-,,$478.00 ,MDEA 100%,"Raphaelle Silver, AAG",case dismissed,4,82,595,ME,23595,,OTHER,,,,,YORSCCR-17-
